id,date,week,visitor,home,line,overunder,vscore,hscore,lresult,result,ouresult,vmoneyline,hmoneyline
344,1981-11-01,9,BColt,MIA,7.0,48.0,10,27,-1,-1,-1,,
345,1981-11-01,9,STLCard,WAS,4.0,46.0,21,42,-1,-1,1,,
346,1981-11-01,9,NYJ,NYG,2.0,43.0,26,7,1,1,-1,,
347,1981-11-01,9,DET,LARam,6.0,47.0,13,20,-1,-1,-1,,
348,1981-11-01,9,KC,SD,6.0,49.0,20,22,1,-1,-1,,
349,1981-11-01,9,DAL,PHI,3.0,39.0,17,14,1,1,-1,,
350,1981-11-01,9,CHI,TB,6.0,36.0,10,20,-1,-1,-1,,
351,1981-11-01,9,SF,PIT,5.0,45.0,17,14,1,1,-1,,
352,1981-11-01,9,ATL,NO,-6.5,41.0,41,10,1,1,1,,
353,1981-11-01,9,HOU,CIN,4.0,40.0,21,34,-1,-1,1,,
354,1981-11-01,9,CLE,BUF,4.0,43.0,13,22,-1,-1,-1,,
355,1981-10-26,8,HOU,PIT,5.5,40.0,13,26,-1,-1,-1,,
356,1981-10-25,8,LARam,SF,1.0,46.0,17,20,-1,-1,-1,,
357,1981-10-25,8,SEA,NYJ,9.0,45.0,19,3,1,1,-1,,
358,1981-10-25,8,DEN,BUF,5.0,39.0,7,9,1,-1,-1,,
359,1981-10-25,8,BColt,CLE,7.0,46.0,28,42,-1,-1,1,,
360,1981-10-25,8,CIN,NO,-6.0,41.0,7,17,-1,-1,-1,,
361,1981-10-25,8,TB,PHI,9.5,37.0,10,20,-1,-1,-1,,
362,1981-10-25,8,MIA,DAL,6.0,42.0,27,28,1,-1,1,,
363,1981-10-25,8,NYG,ATL,8.0,43.0,27,24,1,1,1,,
364,1981-10-25,8,MIN,STLCard,-2.5,50.0,17,30,-1,-1,-1,,
365,1981-10-25,8,KC,OAK,3.0,36.0,28,17,1,1,1,,
366,1981-10-25,8,NWE,WAS,-3.0,44.0,22,24,-1,-1,1,,
367,1981-10-25,8,GB,DET,5.5,38.0,27,31,1,-1,1,,
368,1981-10-25,8,SD,CHI,-11.0,47.0,17,20,-1,-1,-1,,
369,1981-10-19,7,CHI,DET,6.0,36.0,17,48,-1,-1,1,,
370,1981-10-18,7,BUF,NYJ,-3.0,46.0,14,33,-1,-1,1,,
371,1981-10-18,7,DEN,KC,0.0,37.0,14,28,-1,-1,1,,
372,1981-10-18,7,TB,OAK,4.0,35.0,16,18,1,-1,-1,,
373,1981-10-18,7,STLCard,ATL,8.0,45.0,20,41,-1,-1,1,,
374,1981-10-18,7,NYG,SEA,1.0,40.0,32,0,1,1,-1,,
375,1981-10-18,7,SF,GB,-1.0,44.0,13,3,1,1,-1,,
376,1981-10-18,7,PHI,MIN,-3.5,44.0,23,35,-1,-1,1,,
377,1981-10-18,7,WAS,MIA,7.0,40.0,10,13,1,-1,-1,,
378,1981-10-18,7,SD,BColt,-4.5,51.0,43,14,1,1,1,,
379,1981-10-18,7,PIT,CIN,-1.0,45.0,7,34,-1,-1,-1,,
380,1981-10-18,7,NO,CLE,11.0,41.0,17,20,1,-1,-1,,
381,1981-10-18,7,LARam,DAL,5.0,43.0,17,29,-1,-1,1,,
382,1981-10-18,7,HOU,NWE,3.5,43.0,10,38,-1,-1,1,,
383,1981-10-12,6,MIA,BUF,4.0,39.0,21,31,-1,-1,1,,
384,1981-10-11,6,CIN,BColt,2.0,41.0,41,19,1,1,1,,
385,1981-10-11,6,WAS,CHI,4.0,40.0,24,7,1,1,-1,,
386,1981-10-11,6,SEA,HOU,7.0,36.0,17,35,-1,-1,1,,
387,1981-10-11,6,DET,DEN,7.0,36.0,21,27,1,-1,1,,
388,1981-10-11,6,STLCard,NYG,1.0,38.0,14,34,-1,-1,1,,
389,1981-10-11,6,TB,GB,4.0,38.0,21,10,1,1,-1,,
390,1981-10-11,6,OAK,KC,-1.0,37.0,0,27,-1,-1,-1,,
391,1981-10-11,6,NWE,NYJ,-2.5,46.0,24,28,-1,-1,1,,
392,1981-10-11,6,PHI,NO,-9.0,37.0,31,14,1,1,1,,
393,1981-10-11,6,CLE,PIT,3.5,46.0,7,13,-1,-1,-1,,
394,1981-10-11,6,MIN,SD,7.0,46.0,33,31,1,1,1,,
395,1981-10-11,6,DAL,SF,-5.0,45.0,14,45,-1,-1,1,,
396,1981-10-11,6,LARam,ATL,4.0,41.0,37,35,1,1,1,,
397,1981-10-05,5,ATL,PHI,2.0,39.0,13,16,-1,-1,-1,,
398,1981-10-04,5,SF,WAS,2.0,43.0,30,17,1,1,1,,
399,1981-10-04,5,BColt,BUF,7.0,43.0,17,23,1,-1,-1,,
400,1981-10-04,5,CIN,HOU,3.5,37.0,10,17,-1,-1,-1,,
401,1981-10-04,5,NYJ,MIA,6.0,42.0,28,28,1,0,1,,
402,1981-10-04,5,KC,NWE,6.0,45.0,17,33,-1,-1,1,,
403,1981-10-04,5,PIT,NO,-6.0,44.0,20,6,1,1,-1,,
404,1981-10-04,5,GB,NYG,3.0,37.0,27,14,1,1,1,,
405,1981-10-04,5,DEN,OAK,4.0,37.0,17,0,1,1,-1,,
406,1981-10-04,5,SEA,SD,9.0,46.0,10,24,-1,-1,-1,,
407,1981-10-04,5,DET,TB,1.0,36.0,10,28,-1,-1,1,,
408,1981-10-04,5,DAL,STLCard,-5.5,44.0,17,20,-1,-1,-1,,
409,1981-10-04,5,CHI,MIN,5.0,41.0,21,24,1,-1,1,,
410,1981-10-04,5,CLE,LARam,2.5,42.0,16,27,-1,-1,1,,
411,1981-09-28,4,LARam,CHI,-1.0,38.0,24,7,1,1,-1,,
412,1981-09-27,4,STLCard,TB,1.0,38.0,10,20,-1,-1,-1,,
413,1981-09-27,4,NYG,DAL,11.0,40.0,10,18,1,-1,-1,,
414,1981-09-27,4,MIA,BColt,-3.0,38.0,31,28,0,1,1,,
415,1981-09-27,4,BUF,CIN,-4.0,39.0,24,27,-1,-1,1,,
416,1981-09-27,4,ATL,CLE,-2.0,44.0,17,28,-1,-1,1,,
417,1981-09-27,4,OAK,DET,-2.0,40.0,0,16,-1,-1,-1,,
418,1981-09-27,4,MIN,GB,3.0,41.0,30,13,1,1,1,,
419,1981-09-27,4,NWE,PIT,4.0,46.0,21,27,-1,-1,1,,
420,1981-09-27,4,HOU,NYJ,-3.0,38.0,17,33,-1,-1,1,,
421,1981-09-27,4,KC,SEA,2.0,42.0,20,14,1,1,-1,,
422,1981-09-27,4,NO,SF,6.0,43.0,14,21,-1,-1,-1,,
423,1981-09-27,4,WAS,PHI,9.0,37.0,13,36,-1,-1,1,,
424,1981-09-27,4,SD,DEN,-3.0,42.0,24,42,-1,-1,1,,
425,1981-09-21,3,DAL,NWE,-2.0,42.0,35,21,1,1,1,,
426,1981-09-20,3,NO,NYG,3.0,36.0,7,20,-1,-1,-1,,
427,1981-09-20,3,GB,LARam,7.0,38.0,23,35,-1,-1,1,,
428,1981-09-20,3,WAS,STLCard,3.0,38.0,30,40,-1,-1,1,,
429,1981-09-20,3,SD,KC,-4.0,41.0,42,31,1,1,1,,
430,1981-09-20,3,TB,CHI,3.0,35.0,17,28,-1,-1,1,,
431,1981-09-20,3,CLE,CIN,1.0,41.0,20,17,1,1,-1,,
432,1981-09-20,3,BColt,DEN,3.0,36.0,10,28,-1,-1,1,,
433,1981-09-20,3,MIA,HOU,3.0,37.0,16,10,1,1,-1,,
434,1981-09-20,3,NYJ,PIT,5.5,43.0,10,38,-1,-1,1,,
435,1981-09-20,3,SF,ATL,9.0,41.0,17,34,-1,-1,1,,
436,1981-09-20,3,DET,MIN,-3.5,42.0,24,26,-1,-1,1,,
437,1981-09-20,3,SEA,OAK,7.0,40.0,10,20,-1,-1,-1,,
438,1981-09-17,3,PHI,BUF,4.0,38.0,20,14,1,1,-1,,
439,1981-09-14,2,OAK,MIN,-2.0,41.0,36,10,1,1,1,,
440,1981-09-13,2,HOU,CLE,4.0,43.0,9,3,1,1,-1,,
441,1981-09-13,2,DET,SD,7.0,43.0,23,28,1,-1,1,,
442,1981-09-13,2,LARam,NO,-6.0,40.0,17,23,-1,-1,0,,
443,1981-09-13,2,CIN,NYJ,3.5,42.0,31,30,1,1,1,,
444,1981-09-13,2,NWE,PHI,3.5,39.0,3,13,-1,-1,-1,,
445,1981-09-13,2,DEN,SEA,0.0,41.0,10,13,-1,-1,-1,,
446,1981-09-13,2,CHI,SF,0.0,41.0,17,28,-1,-1,1,,
447,1981-09-13,2,BUF,BColt,-2.0,43.0,35,3,1,1,-1,,
448,1981-09-13,2,NYG,WAS,6.0,37.0,17,7,1,1,-1,,
449,1981-09-13,2,STLCard,DAL,10.0,41.0,17,30,-1,-1,1,,
450,1981-09-13,2,ATL,GB,-4.0,39.0,31,17,1,1,1,,
451,1981-09-13,2,TB,KC,3.0,38.0,10,19,-1,-1,-1,,
452,1981-09-10,2,PIT,MIA,2.0,41.0,10,30,-1,-1,-1,,
453,1981-09-07,1,SD,CLE,2.0,45.0,44,14,1,1,1,,
454,1981-09-06,1,HOU,LARam,6.0,38.0,27,20,1,1,1,,
455,1981-09-06,1,NYJ,BUF,4.0,41.0,0,31,-1,-1,-1,,
456,1981-09-06,1,NO,ATL,10.0,45.0,0,27,-1,-1,-1,,
457,1981-09-06,1,GB,CHI,4.0,37.0,16,9,1,1,-1,,
458,1981-09-06,1,SEA,CIN,4.0,41.0,21,27,-1,-1,1,,
459,1981-09-06,1,OAK,DEN,-3.0,38.0,7,9,-1,-1,-1,,
460,1981-09-06,1,SF,DET,4.0,40.0,17,24,-1,-1,1,,
461,1981-09-06,1,BColt,NWE,6.0,45.0,29,28,1,1,1,,
462,1981-09-06,1,PHI,NYG,-6.0,38.0,24,10,1,1,-1,,
463,1981-09-06,1,MIA,STLCard,0.0,38.0,20,7,1,1,-1,,
464,1981-09-06,1,DAL,WAS,-2.0,38.0,26,10,1,1,-1,,
465,1981-09-06,1,KC,PIT,10.0,37.0,37,33,1,1,1,,
466,1981-09-05,1,MIN,TB,1.0,37.0,13,21,-1,-1,-1,,
467,1983-01-30,Superbowl,WAS,MIA,3.0,36.5,27,17,1,1,1,,
468,1983-01-23,CC,NYJ,MIA,1.0,-1.0,0,14,-1,-1,,,
469,1983-01-22,CC,DAL,WAS,-2.0,-1.0,17,31,-1,-1,,,
470,1983-01-16,DP,SD,MIA,-1.5,-1.0,13,34,-1,-1,,,
471,1983-01-16,DP,GB,DAL,7.0,-1.0,26,37,-1,-1,,,
472,1983-01-15,DP,NYJ,LARai,3.5,-1.0,17,14,1,1,,,
473,1983-01-15,DP,MIN,WAS,6.0,-1.0,7,21,-1,-1,,,
474,1983-01-09,WC,NYJ,CIN,4.0,-1.0,44,17,1,1,,,
475,1983-01-09,WC,SD,PIT,1.0,-1.0,31,28,1,1,,,
476,1983-01-09,WC,ATL,MIN,2.0,-1.0,24,30,-1,-1,,,
477,1983-01-09,WC,TB,DAL,8.0,-1.0,17,30,-1,-1,,,
478,1983-01-08,WC,STLCard,GB,4.5,-1.0,16,41,-1,-1,,,
479,1983-01-08,WC,NWE,MIA,7.5,-1.0,13,28,-1,-1,,,
480,1983-01-08,WC,CLE,LARai,8.5,-1.0,10,27,-1,-1,,,
481,1983-01-08,WC,DET,WAS,6.0,-1.0,7,31,-1,-1,,,
482,1983-01-03,9,DAL,MIN,-4.0,47.0,27,31,-1,-1,1,,
483,1983-01-02,9,NYG,PHI,4.0,36.0,26,24,1,1,1,,
484,1983-01-02,9,DEN,SEA,3.0,40.0,11,13,1,-1,-1,,
485,1983-01-02,9,LARam,SF,10.0,51.0,21,20,1,1,-1,,
486,1983-01-02,9,ATL,NO,-5.0,41.0,6,35,-1,-1,0,,
487,1983-01-02,9,LARai,SD,3.5,54.0,41,34,1,1,1,,
488,1983-01-02,9,MIA,BColt,-8.0,36.0,34,7,1,1,1,,
489,1983-01-02,9,CIN,HOU,-10.0,38.0,35,27,-1,1,1,,
490,1983-01-02,9,CHI,TB,5.0,36.0,23,26,1,-1,1,,
491,1983-01-02,9,GB,DET,0.0,43.0,24,27,-1,-1,1,,
492,1983-01-02,9,CLE,PIT,6.0,38.0,21,37,-1,-1,1,,
493,1983-01-02,9,BUF,NWE,-3.5,36.0,19,30,-1,-1,1,,
494,1983-01-02,9,STLCard,WAS,5.0,33.0,0,28,-1,-1,-1,,
495,1983-01-02,9,NYJ,KC,-5.0,42.0,13,37,-1,-1,1,,
496,1982-12-27,8,BUF,MIA,3.0,36.0,10,27,-1,-1,1,,
497,1982-12-26,8,DEN,LARai,7.5,48.0,10,27,-1,-1,-1,,
498,1982-12-26,8,CHI,LARam,3.0,42.0,34,26,1,1,1,,
499,1982-12-26,8,GB,ATL,3.5,47.0,38,7,1,1,-1,,
500,1982-12-26,8,DET,TB,3.5,36.0,21,23,1,-1,1,,
501,1982-12-26,8,CLE,HOU,-4.0,38.0,20,14,1,1,-1,,
502,1982-12-26,8,NYJ,MIN,-2.5,41.0,42,14,1,1,1,,
503,1982-12-26,8,PHI,DAL,8.0,41.0,24,20,1,1,1,,
504,1982-12-26,8,WAS,NO,-3.0,34.0,27,10,1,1,1,,
505,1982-12-26,8,NWE,PIT,7.0,36.0,14,37,-1,-1,1,,
506,1982-12-26,8,NYG,STLCard,1.0,34.0,21,24,-1,-1,1,,
507,1982-12-26,8,BColt,SD,13.5,45.0,26,44,-1,-1,1,,
508,1982-12-26,8,SEA,CIN,10.0,40.0,10,24,-1,-1,-1,,
509,1982-12-26,8,SF,KC,-3.0,41.0,26,13,1,1,-1,,
510,1982-12-20,7,CIN,SD,3.0,50.0,34,50,-1,-1,1,,
511,1982-12-19,7,HOU,PHI,6.0,35.0,14,35,-1,-1,1,,
512,1982-12-19,7,ATL,SF,4.0,50.0,17,7,1,1,-1,,
513,1982-12-19,7,GB,BColt,-7.0,36.0,20,20,-1,0,1,,
514,1982-12-19,7,NWE,SEA,4.0,33.0,16,0,1,1,-1,,
515,1982-12-19,7,STLCard,CHI,-1.0,35.0,10,7,1,1,-1,,
516,1982-12-19,7,PIT,CLE,-3.5,39.0,9,10,-1,-1,-1,,
517,1982-12-19,7,KC,DEN,6.5,38.0,37,16,1,1,1,,
518,1982-12-19,7,MIN,DET,4.0,38.0,34,31,1,1,1,,
519,1982-12-19,7,BUF,TB,1.0,34.0,23,24,0,-1,1,,
520,1982-12-19,7,NYG,WAS,3.5,36.0,14,15,1,-1,-1,,
521,1982-12-19,7,NO,DAL,10.0,39.0,7,21,-1,-1,-1,,
522,1982-12-18,7,NYJ,MIA,0.0,35.0,19,20,-1,-1,1,,
523,1982-12-18,7,LARam,LARai,8.0,47.0,31,37,1,-1,1,,
524,1982-12-13,6,DAL,HOU,-8.5,38.0,37,7,1,1,1,,
525,1982-12-12,6,LARai,KC,-3.0,40.0,21,16,1,1,-1,,
526,1982-12-12,6,BColt,MIN,12.0,38.0,10,13,1,-1,-1,,
527,1982-12-12,6,MIA,NWE,-6.0,37.0,0,3,-1,-1,-1,,
528,1982-12-12,6,CHI,SEA,3.5,35.0,14,20,-1,-1,-1,,
529,1982-12-12,6,DEN,LARam,2.5,43.0,27,24,1,1,1,,
530,1982-12-12,6,WAS,STLCard,-1.0,42.0,12,7,1,1,-1,,
531,1982-12-12,6,TB,NYJ,3.5,35.0,17,32,-1,-1,1,,
532,1982-12-12,6,NO,ATL,3.5,41.0,0,35,-1,-1,-1,,
533,1982-12-12,6,DET,GB,5.5,41.0,30,10,1,1,-1,,
534,1982-12-12,6,PIT,BUF,0.0,40.0,0,13,-1,-1,-1,,
535,1982-12-12,6,CLE,CIN,8.0,44.0,10,23,-1,-1,-1,,
536,1982-12-11,6,PHI,NYG,2.0,37.0,7,23,-1,-1,-1,,
537,1982-12-11,6,SD,SF,2.0,47.0,41,37,1,1,1,,
538,1982-12-06,5,NYJ,DET,1.0,39.0,28,13,1,1,1,,
539,1982-12-05,5,HOU,NYG,7.0,35.0,14,17,1,-1,-1,,
540,1982-12-05,5,CIN,BColt,-14.5,38.0,20,17,-1,1,-1,,
541,1982-12-05,5,NWE,CHI,2.0,36.0,13,26,-1,-1,1,,
542,1982-12-05,5,ATL,DEN,3.5,42.0,34,27,1,1,1,,
543,1982-12-05,5,BUF,GB,2.5,38.0,21,33,-1,-1,1,,
544,1982-12-05,5,TB,NO,2.5,35.0,13,10,1,1,-1,,
545,1982-12-05,5,DAL,WAS,-2.0,42.0,24,10,1,1,-1,,
546,1982-12-05,5,STLCard,PHI,5.5,39.0,23,20,1,1,1,,
547,1982-12-05,5,KC,PIT,6.5,41.0,14,35,-1,-1,1,,
548,1982-12-05,5,SEA,LARai,6.5,40.0,23,28,1,-1,1,,
549,1982-12-05,5,MIN,MIA,6.0,38.0,14,22,-1,-1,-1,,
550,1982-12-05,5,SD,CLE,-3.0,44.0,30,13,1,1,-1,,
551,1982-12-02,5,SF,LARam,-2.5,42.0,30,24,1,1,1,,
552,1982-11-29,4,MIA,TB,-2.0,33.0,17,23,-1,-1,1,,
553,1982-11-28,4,PHI,WAS,2.5,42.0,9,13,-1,-1,-1,,
554,1982-11-28,4,DEN,SD,6.5,40.0,20,30,-1,-1,1,,
555,1982-11-28,4,GB,NYJ,3.5,42.0,13,15,1,-1,-1,,
556,1982-11-28,4,LARai,CIN,4.5,43.0,17,31,-1,-1,1,,
557,1982-11-28,4,BColt,BUF,13.0,36.0,0,20,-1,-1,-1,,
558,1982-11-28,4,CHI,MIN,5.5,36.0,7,35,-1,-1,1,,
559,1982-11-28,4,HOU,NWE,2.5,36.0,21,29,-1,-1,1,,
560,1982-11-28,4,STLCard,ATL,7.0,42.0,23,20,1,1,1,,
561,1982-11-28,4,KC,LARam,2.0,39.0,14,20,-1,-1,-1,,
562,1982-11-28,4,PIT,SEA,-6.0,43.0,0,16,-1,-1,-1,,
563,1982-11-28,4,NO,SF,7.5,38.0,23,20,1,1,1,,
564,1982-11-25,4,CLE,DAL,6.5,38.0,14,31,-1,-1,1,,
565,1982-11-25,4,NYG,DET,4.0,36.0,13,6,1,1,-1,,
566,1982-11-22,3,SD,LARai,1.0,41.0,24,28,-1,-1,1,,
567,1982-11-21,3,PIT,HOU,-5.5,38.0,24,10,1,1,-1,,
568,1982-11-21,3,SEA,DEN,7.5,36.0,17,10,1,1,-1,,
569,1982-11-21,3,WAS,NYG,0.0,35.0,27,17,1,1,1,,
570,1982-11-21,3,MIN,GB,2.0,40.0,7,26,-1,-1,-1,,
571,1982-11-21,3,KC,NO,-2.5,31.0,17,27,-1,-1,1,,
572,1982-11-21,3,BColt,NYJ,8.0,39.0,0,37,-1,-1,-1,,
573,1982-11-21,3,NWE,CLE,6.5,38.0,7,10,1,-1,-1,,
574,1982-11-21,3,CIN,PHI,1.0,40.0,18,14,1,1,-1,,
575,1982-11-21,3,LARam,ATL,3.5,40.0,17,34,-1,-1,1,,
576,1982-11-21,3,DET,CHI,-3.5,32.0,17,20,-1,-1,1,,
577,1982-11-21,3,MIA,BUF,1.0,35.0,9,7,1,1,-1,,
578,1982-11-21,3,SF,STLCard,-4.0,36.0,31,20,1,1,1,,
579,1982-11-21,3,TB,DAL,7.0,37.0,9,14,1,-1,-1,,
580,1982-09-20,2,GB,NYG,2.5,41.0,27,19,1,1,1,,
581,1982-09-19,2,LARai,ATL,3.0,40.0,38,14,1,1,1,,
582,1982-09-19,2,NO,CHI,4.5,34.0,10,0,1,1,-1,,
583,1982-09-19,2,PHI,CLE,2.5,42.0,24,21,1,1,1,,
584,1982-09-19,2,SEA,HOU,3.5,35.0,21,23,1,-1,1,,
585,1982-09-19,2,SD,KC,-3.0,40.0,12,19,-1,-1,-1,,
586,1982-09-19,2,BColt,MIA,12.5,45.0,20,24,1,-1,-1,,
587,1982-09-19,2,NYJ,NWE,-1.0,46.0,31,7,1,1,-1,,
588,1982-09-19,2,DET,LARam,1.5,44.0,19,14,1,1,-1,,
589,1982-09-19,2,SF,DEN,1.0,40.0,21,24,-1,-1,1,,
590,1982-09-19,2,DAL,STLCard,-4.0,39.0,24,7,1,1,-1,,
591,1982-09-19,2,WAS,TB,3.5,37.0,21,13,1,1,-1,,
592,1982-09-19,2,CIN,PIT,-1.0,43.0,20,26,-1,-1,1,,
593,1982-09-16,2,MIN,BUF,3.0,35.0,22,23,1,-1,1,,
594,1982-09-13,1,PIT,DAL,5.5,42.0,36,28,1,1,1,,
595,1982-09-12,1,LARai,SF,6.0,38.0,23,17,1,1,1,,
596,1982-09-12,1,HOU,CIN,7.0,40.0,6,27,-1,-1,-1,,
597,1982-09-12,1,MIA,NYJ,2.0,37.0,45,28,1,1,1,,
598,1982-09-12,1,WAS,PHI,6.5,37.0,37,34,1,1,1,,
599,1982-09-12,1,KC,BUF,3.5,35.0,9,14,-1,-1,-1,,
600,1982-09-12,1,ATL,NYG,1.5,37.0,16,14,1,1,-1,,
601,1982-09-12,1,CLE,SEA,-2.5,40.0,21,7,1,1,-1,,
602,1982-09-12,1,SD,DEN,1.0,42.0,23,3,1,1,-1,,
603,1982-09-12,1,LARam,GB,-1.0,40.0,23,35,-1,-1,1,,
604,1982-09-12,1,TB,MIN,2.0,38.0,10,17,-1,-1,-1,,
605,1982-09-12,1,NWE,BColt,-2.0,45.0,24,13,1,1,-1,,
606,1982-09-12,1,STLCard,NO,-1.0,36.0,21,7,1,1,-1,,
607,1982-09-12,1,CHI,DET,5.5,37.0,10,17,-1,-1,-1,,
608,1984-01-22,Superbowl,LARai,WAS,2.0,48.0,38,9,1,1,-1,,
609,1984-01-08,CC,SEA,LARai,7.0,-1.0,14,30,-1,-1,,,
610,1984-01-08,CC,SF,WAS,10.0,-1.0,21,24,1,-1,,,
611,1984-01-01,DP,LARam,WAS,9.5,-1.0,7,51,-1,-1,,,
612,1984-01-01,DP,PIT,LARai,7.0,-1.0,10,38,-1,-1,,,
613,1983-12-31,DP,DET,SF,7.5,-1.0,23,24,1,-1,,,
614,1983-12-31,DP,SEA,MIA,8.0,-1.0,27,20,1,1,,,
615,1983-12-26,WC,LARam,DAL,8.0,-1.0,24,17,1,1,,,
616,1983-12-24,WC,DEN,SEA,3.5,-1.0,7,31,-1,-1,,,
617,1983-12-19,16,DAL,SF,0.0,44.0,17,42,-1,-1,1,,
618,1983-12-18,16,SD,LARai,9.0,53.5,14,30,-1,-1,-1,,
619,1983-12-18,16,PHI,STLCard,6.0,42.0,7,31,-1,-1,-1,,
620,1983-12-18,16,BUF,ATL,1.0,43.5,14,31,-1,-1,1,,
621,1983-12-18,16,HOU,BColt,4.0,40.5,10,20,-1,-1,-1,,
622,1983-12-18,16,GB,CHI,-1.0,43.0,21,23,-1,-1,1,,
623,1983-12-18,16,PIT,CLE,3.0,38.5,17,30,-1,-1,1,,
624,1983-12-18,16,TB,DET,10.0,39.5,20,23,1,-1,1,,
625,1983-12-18,16,DEN,KC,-2.5,43.0,17,48,-1,-1,1,,
626,1983-12-18,16,LARam,NO,2.0,40.0,26,24,1,1,1,,
627,1983-12-18,16,NWE,SEA,2.5,41.5,6,24,-1,-1,-1,,
628,1983-12-17,16,CIN,MIN,-3.0,38.5,14,20,-1,-1,-1,,
629,1983-12-17,16,NYG,WAS,15.5,44.5,22,31,1,-1,1,,
630,1983-12-16,16,NYJ,MIA,8.0,41.5,14,34,-1,-1,1,,
631,1983-12-12,15,GB,TB,-4.0,47.0,12,9,-1,1,-1,,
632,1983-12-11,15,CHI,MIN,3.0,39.5,19,13,1,1,-1,,
633,1983-12-11,15,KC,SD,4.0,53.5,38,41,1,-1,1,,
634,1983-12-11,15,STLCard,LARai,9.0,47.5,34,24,1,1,1,,
635,1983-12-11,15,SF,BUF,-1.5,39.0,23,10,1,1,-1,,
636,1983-12-11,15,DET,CIN,3.0,42.0,9,17,-1,-1,-1,,
637,1983-12-11,15,BColt,DEN,8.5,36.5,19,21,1,-1,1,,
638,1983-12-11,15,WAS,DAL,3.0,53.5,31,10,1,1,-1,,
639,1983-12-11,15,CLE,HOU,-6.5,45.0,27,34,-1,-1,1,,
640,1983-12-11,15,NO,PHI,1.0,35.5,20,17,1,1,1,,
641,1983-12-11,15,NWE,LARam,6.5,41.0,21,7,1,1,-1,,
642,1983-12-11,15,SEA,NYG,-3.0,40.0,17,12,1,1,-1,,
643,1983-12-10,15,ATL,MIA,8.5,43.5,24,31,1,-1,1,,
644,1983-12-10,15,PIT,NYJ,2.0,37.0,34,7,1,1,1,,
645,1983-12-05,14,MIN,DET,3.0,44.5,2,13,-1,-1,-1,,
646,1983-12-04,14,CIN,PIT,4.0,41.5,23,10,1,1,-1,,
647,1983-12-04,14,NYJ,BColt,-3.5,39.0,10,6,1,1,-1,,
648,1983-12-04,14,CLE,DEN,-1.5,37.5,6,27,-1,-1,-1,,
649,1983-12-04,14,CHI,GB,3.0,44.5,28,31,0,-1,1,,
650,1983-12-04,14,MIA,HOU,-9.0,44.0,24,17,-1,1,-1,,
651,1983-12-04,14,DAL,SEA,-6.0,55.0,35,10,1,1,-1,,
652,1983-12-04,14,BUF,KC,1.0,44.0,14,9,1,1,-1,,
653,1983-12-04,14,NO,NWE,0.0,35.5,0,7,-1,-1,-1,,
654,1983-12-04,14,STLCard,NYG,-1.0,41.0,10,6,1,1,-1,,
655,1983-12-04,14,ATL,WAS,9.0,51.0,21,37,-1,-1,1,,
656,1983-12-04,14,LARam,PHI,-4.0,38.5,9,13,-1,-1,-1,,
657,1983-12-04,14,TB,SF,10.0,41.0,21,35,-1,-1,1,,
658,1983-12-01,14,LARai,SD,-1.5,54.0,42,10,1,1,-1,,
659,1983-11-28,13,CIN,MIA,5.5,43.0,14,38,-1,-1,1,,
660,1983-11-27,13,HOU,TB,2.0,37.0,24,33,-1,-1,1,,
661,1983-11-27,13,SF,CHI,-4.0,41.5,3,13,-1,-1,-1,,
662,1983-11-27,13,BColt,CLE,6.0,36.0,23,41,-1,-1,1,,
663,1983-11-27,13,NYG,LARai,10.0,41.0,12,27,-1,-1,-1,,
664,1983-11-27,13,DEN,SD,2.5,46.5,7,31,-1,-1,-1,,
665,1983-11-27,13,KC,SEA,3.5,46.5,48,51,1,-1,1,,
666,1983-11-27,13,GB,ATL,2.5,45.5,41,47,-1,-1,1,,
667,1983-11-27,13,BUF,LARam,3.5,44.0,17,41,-1,-1,1,,
668,1983-11-27,13,PHI,WAS,15.0,46.0,24,28,1,-1,1,,
669,1983-11-27,13,MIN,NO,2.5,42.0,16,17,1,-1,-1,,
670,1983-11-27,13,NWE,NYJ,5.0,39.5,3,26,-1,-1,-1,,
671,1983-11-24,13,PIT,DET,-2.5,40.5,3,45,-1,-1,1,,
672,1983-11-24,13,STLCard,DAL,10.0,54.5,17,35,-1,-1,-1,,
673,1983-11-21,12,NYJ,NO,3.0,43.0,31,28,1,1,1,,
674,1983-11-20,12,NYG,PHI,5.0,37.0,23,0,1,1,-1,,
675,1983-11-20,12,MIN,PIT,7.0,41.0,17,14,1,1,-1,,
676,1983-11-20,12,SD,STLCard,-1.0,52.5,14,44,-1,-1,1,,
677,1983-11-20,12,CHI,TB,0.0,35.0,27,0,1,1,-1,,
678,1983-11-20,12,SF,ATL,-3.5,43.5,24,28,-1,-1,1,,
679,1983-11-20,12,WAS,LARam,-3.0,49.0,42,20,1,1,1,,
680,1983-11-20,12,LARai,BUF,-2.0,42.0,27,24,1,1,1,,
681,1983-11-20,12,HOU,CIN,9.0,44.5,10,38,-1,-1,1,,
682,1983-11-20,12,KC,DAL,9.0,47.0,21,41,-1,-1,1,,
683,1983-11-20,12,SEA,DEN,1.5,39.0,27,38,-1,-1,1,,
684,1983-11-20,12,DET,GB,4.0,48.5,23,20,1,1,-1,,
685,1983-11-20,12,CLE,NWE,4.5,40.5,30,0,1,1,-1,,
686,1983-11-20,12,BColt,MIA,8.5,38.0,0,37,-1,-1,-1,,
